#node	date	numeric date
NODE_0000215	1682-08-11	1682.608516
NC_035675.1	2006-01-14	2006.036986
NC_024031.1	2008-10-29	2008.826503
NODE_0000216	1001-10-27	1001.820266
NODE_0000217	1013-10-19	1013.797706
NODE_0000218	1271-06-19	1271.463535
NODE_0000219	1442-11-06	1442.849166
NODE_0000220	1597-09-01	1597.668173
NC_001366.1	1990-09-13	1990.700000
NODE_0000221	1734-05-05	1734.340286
NC_034206.1	2016-03-13	2016.198087
NC_033818.1	2012-01-13	2012.034153
NODE_0000222	1607-02-26	1607.153888
NC_039209.1	1965-07-01	1965.497260
NODE_0000223	1711-04-28	1711.321905
NC_003983.1	1996-03-25	1996.230874
NC_026249.1	2001-04-14	2001.283562
NODE_0000224	1336-05-26	1336.399572
NODE_0000225	1609-12-06	1609.931223
NC_000940.1	1999-09-03	1999.672603
NODE_0000226	1682-07-31	1682.579763
NC_027026.1	2007-01-14	2007.036986
NODE_0000227	1756-05-26	1756.399440
NC_006269.1	2004-07-23	2004.558743
NODE_0000228	1933-02-27	1933.158125
NC_010624.1	2003-02-17	2003.130137
NC_006554.1	2004-04-21	2004.304645
NODE_0000229	1498-07-30	1498.578022
NODE_0000230	2009-06-10	2009.439787
NC_038303.1	2010-01-10	2010.026027
NC_034245.1	2014-04-20	2014.300000
NODE_0000231	1824-09-18	1824.715316
NC_002615.1	1996-02-16	1996.127049
NODE_0000232	1894-03-01	1894.164045
NC_011704.1	2005-01-07	2005.017808
NC_001543.1	2000-08-01	2000.583333
NODE_0000233	1360-01-05	1360.011661
NODE_0000234	1623-05-28	1623.403376
NC_032126.1	2007-01-13	2007.034247
NODE_0000235	1797-06-26	1797.483750
NC_040684.1	2007-02-16	2007.127397
NODE_0000236	1961-02-24	1961.149839
NC_024766.1	2010-10-08	2010.768493
NC_021482.1	2006-11-13	2006.867123
NODE_0000237	1460-05-01	1460.332759
NODE_0000238	1460-05-01	1460.332759
NODE_0000239	1615-07-09	1615.518865
NC_017936.1	2011-11-18	2011.880822
NODE_0000240	1698-12-06	1698.930880
NC_030793.1	2016-04-22	2016.307377
NODE_0000241	1932-01-10	1932.025085
NC_007916.1	2005-05-20	2005.382192
NODE_0000242	1968-07-09	1968.520804
NC_004064.1	2003-07-02	2003.500000
NC_006875.1	2003-08-20	2003.634247
NODE_0000243	1460-05-01	1460.332759
NODE_0000244	1642-02-05	1642.096182
NC_033081.1	2007-01-13	2007.034247
NODE_0000245	1774-05-06	1774.343710
NC_012699.1	1981-07-01	1981.497260
NC_040674.1	2015-07-20	2015.549315
NODE_0000246	1645-10-20	1645.801215
NC_008311.1	2011-08-05	2011.593151
NODE_0000247	1699-02-28	1699.159621
NC_029645.1	2006-06-06	2006.428767
NODE_0000248	1785-08-18	1785.627666
NC_045762.1	2012-02-02	2012.088798
NC_044047.1	1998-07-01	1998.497260
NODE_0000249	1537-09-20	1537.718331
NODE_0000250	1563-05-25	1563.394738
NC_038317.1	2007-01-11	2007.028767
NODE_0000251	1620-11-26	1620.901775
NC_014411.1	2001-11-07	2001.850685
NODE_0000252	1857-10-19	1857.798208
